customer_id,customer_name,email,signup_date,segment,city,state,country
CUST01980,Customer_1980,customer1980@example.com,2021-10-27,Home Office,Pune,Karnataka,India
CUST01981,Customer_1981,customer1981@example.com,2021-10-09,Home Office,Chennai,Rajasthan,India
CUST01982,Customer_1982,customer1982@example.com,2021-03-20,Consumer,Hyderabad,Rajasthan,India
CUST01983,Customer_1983,customer1983@example.com,2022-08-11,Home Office,Hyderabad,Rajasthan,India
CUST01984,Customer_1984,customer1984@example.com,2023-08-26,Consumer,Mumbai,Rajasthan,India
CUST01985,Customer_1985,customer1985@example.com,2024-11-26,Corporate,Bangalore,Delhi,India
CUST01986,Customer_1986,customer1986@example.com,2021-10-12,Corporate,Kolkata,Delhi,India
CUST01987,Customer_1987,customer1987@example.com,2024-12-15,Home Office,Bangalore,Gujarat,India
CUST01988,Customer_1988,customer1988@example.com,2023-08-19,Home Office,Hyderabad,Karnataka,India
CUST01989,Customer_1989,customer1989@example.com,2023-07-08,Corporate,Pune,Tamil Nadu,India
CUST01990,Customer_1990,customer1990@example.com,2024-06-14,Corporate,Chennai,Karnataka,India
CUST01991,Customer_1991,customer1991@example.com,2021-01-11,Home Office,Kolkata,Rajasthan,India
CUST01992,Customer_1992,customer1992@example.com,2021-06-12,Consumer,Jaipur,West Bengal,India
CUST01993,Customer_1993,customer1993@example.com,2021-02-08,Consumer,Pune,Telangana,India
CUST01994,Customer_1994,customer1994@example.com,2022-06-09,Corporate,Delhi,Maharashtra,India
CUST01995,Customer_1995,customer1995@example.com,2022-03-18,Consumer,Kolkata,Maharashtra,India
CUST01996,Customer_1996,customer1996@example.com,2021-11-03,Home Office,Kolkata,Maharashtra,India
CUST01997,Customer_1997,customer1997@example.com,2024-01-29,Home Office,Jaipur,Rajasthan,India
CUST01998,Customer_1998,customer1998@example.com,2024-05-31,Consumer,Delhi,Delhi,India
CUST01999,Customer_1999,customer1999@example.com,2023-12-17,Corporate,Delhi,Karnataka,India
CUST02000,Customer_2000,customer2000@example.com,2023-05-17,Home Office,Pune,Delhi,India
CUST02001,Customer_2001,customer2001@example.com,2021-08-16,Consumer,Mumbai,Maharashtra,India
CUST02002,Customer_2002,customer2002@example.com,2022-08-14,Corporate,Delhi,Karnataka,India
CUST02003,Customer_2003,customer2003@example.com,2022-05-02,Home Office,Pune,Gujarat,India
CUST02004,Customer_2004,customer2004@example.com,2022-09-09,Home Office,Kolkata,Karnataka,India
CUST02005,Customer_2005,customer2005@example.com,2021-09-07,Home Office,Nagpur,Telangana,India
CUST02006,Customer_2006,customer2006@example.com,2021-04-08,Corporate,Jaipur,Gujarat,India
CUST02007,Customer_2007,customer2007@example.com,2022-05-04,Consumer,Delhi,Gujarat,India
CUST02008,Customer_2008,customer2008@example.com,2023-05-10,Home Office,Pune,Rajasthan,India
CUST02009,Customer_2009,customer2009@example.com,2024-08-01,Home Office,Bangalore,Telangana,India
CUST02010,Customer_2010,customer2010@example.com,2024-06-29,Home Office,Hyderabad,Maharashtra,India
CUST02011,Customer_2011,customer2011@example.com,2023-07-26,Home Office,Jaipur,Tamil Nadu,India
CUST02012,Customer_2012,customer2012@example.com,2021-05-09,Home Office,Chennai,Rajasthan,India
CUST02013,Customer_2013,customer2013@example.com,2021-08-16,Consumer,Delhi,Rajasthan,India
CUST02014,Customer_2014,customer2014@example.com,2023-10-21,Consumer,Nagpur,Rajasthan,India
CUST02015,Customer_2015,customer2015@example.com,2024-05-07,Home Office,Jaipur,Delhi,India
CUST02016,Customer_2016,customer2016@example.com,2024-01-03,Consumer,Ahmedabad,West Bengal,India
CUST02017,Customer_2017,customer2017@example.com,2021-02-03,Consumer,Kolkata,Delhi,India
CUST02018,Customer_2018,customer2018@example.com,2024-07-18,Home Office,Nagpur,Rajasthan,India
CUST02019,Customer_2019,customer2019@example.com,2023-11-22,Home Office,Kolkata,Delhi,India
CUST02020,Customer_2020,customer2020@example.com,2024-03-23,Consumer,Bangalore,West Bengal,India
CUST02021,Customer_2021,customer2021@example.com,2022-05-11,Consumer,Chennai,Tamil Nadu,India
CUST02022,Customer_2022,customer2022@example.com,2021-10-22,Home Office,Bangalore,West Bengal,India
CUST02023,Customer_2023,customer2023@example.com,2022-08-20,Corporate,Jaipur,Tamil Nadu,India
CUST02024,Customer_2024,customer2024@example.com,2023-05-30,Corporate,Bangalore,West Bengal,India
CUST02025,Customer_2025,customer2025@example.com,2021-01-04,Consumer,Pune,West Bengal,India
CUST02026,Customer_2026,customer2026@example.com,2024-06-13,Consumer,Jaipur,Rajasthan,India
CUST02027,Customer_2027,customer2027@example.com,2022-12-24,Consumer,Delhi,West Bengal,India
CUST02028,Customer_2028,customer2028@example.com,2022-05-08,Home Office,Jaipur,Gujarat,India
CUST02029,Customer_2029,customer2029@example.com,2024-03-14,Consumer,Ahmedabad,Maharashtra,India
CUST02030,Customer_2030,customer2030@example.com,2023-05-04,Home Office,Chennai,West Bengal,India
CUST02031,Customer_2031,customer2031@example.com,2022-01-19,Consumer,Mumbai,Telangana,India
CUST02032,Customer_2032,customer2032@example.com,2024-09-22,Consumer,Ahmedabad,Telangana,India
CUST02033,Customer_2033,customer2033@example.com,2024-09-30,Home Office,Bangalore,Gujarat,India
CUST02034,Customer_2034,customer2034@example.com,2021-06-25,Corporate,Nagpur,Gujarat,India
CUST02035,Customer_2035,customer2035@example.com,2023-12-09,Consumer,Kolkata,Maharashtra,India
CUST02036,Customer_2036,customer2036@example.com,2023-01-09,Consumer,Mumbai,Maharashtra,India
CUST02037,Customer_2037,customer2037@example.com,2021-05-19,Consumer,Kolkata,Tamil Nadu,India
CUST02038,Customer_2038,customer2038@example.com,2023-12-14,Home Office,Nagpur,Karnataka,India
CUST02039,Customer_2039,customer2039@example.com,2024-01-20,Corporate,Jaipur,Karnataka,India
CUST02040,Customer_2040,customer2040@example.com,2023-11-06,Corporate,Chennai,Gujarat,India
CUST02041,Customer_2041,customer2041@example.com,2023-11-06,Home Office,Chennai,Karnataka,India
CUST02042,Customer_2042,customer2042@example.com,2024-02-09,Consumer,Pune,West Bengal,India
CUST02043,Customer_2043,customer2043@example.com,2021-02-11,Corporate,Kolkata,Tamil Nadu,India
CUST02044,Customer_2044,customer2044@example.com,2023-03-11,Home Office,Kolkata,Telangana,India
CUST02045,Customer_2045,customer2045@example.com,2023-08-21,Consumer,Mumbai,Rajasthan,India
CUST02046,Customer_2046,customer2046@example.com,2021-03-31,Consumer,Chennai,Telangana,India
CUST02047,Customer_2047,customer2047@example.com,2024-07-25,Corporate,Kolkata,Karnataka,India
CUST02048,Customer_2048,customer2048@example.com,2023-03-04,Consumer,Bangalore,Karnataka,India
CUST02049,Customer_2049,customer2049@example.com,2023-02-04,Home Office,Chennai,Delhi,India
CUST02050,Customer_2050,customer2050@example.com,2022-06-04,Corporate,Jaipur,Delhi,India
CUST02051,Customer_2051,customer2051@example.com,2021-02-03,Home Office,Delhi,Gujarat,India
CUST02052,Customer_2052,customer2052@example.com,2023-01-02,Home Office,Mumbai,Telangana,India
CUST02053,Customer_2053,customer2053@example.com,2021-05-19,Corporate,Ahmedabad,Maharashtra,India
CUST02054,Customer_2054,customer2054@example.com,2022-12-08,Consumer,Mumbai,Rajasthan,India
CUST02055,Customer_2055,customer2055@example.com,2022-05-09,Home Office,Chennai,Maharashtra,India
CUST02056,Customer_2056,customer2056@example.com,2024-09-07,Corporate,Jaipur,Tamil Nadu,India
CUST02057,Customer_2057,customer2057@example.com,2024-07-10,Home Office,Delhi,Gujarat,India
CUST02058,Customer_2058,customer2058@example.com,2021-08-01,Corporate,Pune,Rajasthan,India
CUST02059,Customer_2059,customer2059@example.com,2024-04-06,Home Office,Delhi,Telangana,India
CUST02060,Customer_2060,customer2060@example.com,2022-11-12,Corporate,Delhi,West Bengal,India
CUST02061,Customer_2061,customer2061@example.com,2021-10-01,Home Office,Bangalore,Maharashtra,India
CUST02062,Customer_2062,customer2062@example.com,2021-04-01,Home Office,Ahmedabad,Delhi,India
CUST02063,Customer_2063,customer2063@example.com,2022-12-23,Home Office,Ahmedabad,Tamil Nadu,India
CUST02064,Customer_2064,customer2064@example.com,2024-01-24,Consumer,Delhi,Rajasthan,India
CUST02065,Customer_2065,customer2065@example.com,2022-11-25,Home Office,Pune,Delhi,India
CUST02066,Customer_2066,customer2066@example.com,2024-08-09,Consumer,Chennai,Delhi,India
CUST02067,Customer_2067,customer2067@example.com,2021-12-25,Home Office,Ahmedabad,Tamil Nadu,India
CUST02068,Customer_2068,customer2068@example.com,2024-11-03,Consumer,Mumbai,Maharashtra,India
CUST02069,Customer_2069,customer2069@example.com,2023-08-10,Consumer,Ahmedabad,Delhi,India
CUST02070,Customer_2070,customer2070@example.com,2024-11-25,Consumer,Jaipur,Maharashtra,India
CUST02071,Customer_2071,customer2071@example.com,2023-09-08,Consumer,Kolkata,Delhi,India
CUST02072,Customer_2072,customer2072@example.com,2024-07-17,Consumer,Pune,West Bengal,India
CUST02073,Customer_2073,customer2073@example.com,2022-01-09,Corporate,Hyderabad,Karnataka,India
CUST02074,Customer_2074,customer2074@example.com,2021-10-04,Consumer,Chennai,West Bengal,India
CUST02075,Customer_2075,customer2075@example.com,2021-05-10,Consumer,Nagpur,Maharashtra,India
CUST02076,Customer_2076,customer2076@example.com,2023-07-27,Home Office,Delhi,Maharashtra,India
CUST02077,Customer_2077,customer2077@example.com,2021-03-17,Home Office,Pune,Maharashtra,India
CUST02078,Customer_2078,customer2078@example.com,2022-08-24,Consumer,Jaipur,Karnataka,India
CUST02079,Customer_2079,customer2079@example.com,2022-02-17,Home Office,Delhi,West Bengal,India
CUST02080,Customer_2080,customer2080@example.com,2021-03-31,Corporate,Pune,Tamil Nadu,India
CUST02081,Customer_2081,customer2081@example.com,2022-02-13,Corporate,Nagpur,Telangana,India
CUST02082,Customer_2082,customer2082@example.com,2021-03-27,Consumer,Delhi,Gujarat,India
CUST02083,Customer_2083,customer2083@example.com,2022-10-09,Home Office,Ahmedabad,Rajasthan,India
CUST02084,Customer_2084,customer2084@example.com,2022-09-28,Home Office,Nagpur,Tamil Nadu,India
CUST02085,Customer_2085,customer2085@example.com,2023-11-22,Corporate,Chennai,Rajasthan,India
CUST02086,Customer_2086,customer2086@example.com,2023-03-27,Consumer,Kolkata,Telangana,India
CUST02087,Customer_2087,customer2087@example.com,2024-01-18,Home Office,Nagpur,Telangana,India
CUST02088,Customer_2088,customer2088@example.com,2023-08-28,Corporate,Mumbai,Tamil Nadu,India
CUST02089,Customer_2089,customer2089@example.com,2022-06-03,Corporate,Jaipur,Gujarat,India
CUST02090,Customer_2090,customer2090@example.com,2021-03-16,Corporate,Nagpur,Telangana,India
CUST02091,Customer_2091,customer2091@example.com,2024-08-17,Home Office,Jaipur,Tamil Nadu,India
CUST02092,Customer_2092,customer2092@example.com,2022-01-27,Consumer,Hyderabad,Rajasthan,India
CUST02093,Customer_2093,customer2093@example.com,2022-08-09,Corporate,Bangalore,Delhi,India
CUST02094,Customer_2094,customer2094@example.com,2023-01-02,Corporate,Chennai,Karnataka,India
CUST02095,Customer_2095,customer2095@example.com,2021-04-08,Consumer,Nagpur,Delhi,India
CUST02096,Customer_2096,customer2096@example.com,2024-09-04,Corporate,Nagpur,Gujarat,India
CUST02097,Customer_2097,customer2097@example.com,2022-11-11,Home Office,Jaipur,West Bengal,India
CUST02098,Customer_2098,customer2098@example.com,2022-07-14,Corporate,Hyderabad,Rajasthan,India
CUST02099,Customer_2099,customer2099@example.com,2021-09-12,Home Office,Jaipur,Delhi,India
CUST02100,Customer_2100,customer2100@example.com,2023-01-24,Consumer,Mumbai,Gujarat,India
CUST02101,Customer_2101,customer2101@example.com,2023-06-14,Home Office,Delhi,West Bengal,India
CUST02102,Customer_2102,customer2102@example.com,2023-03-31,Consumer,Delhi,Telangana,India
CUST02103,Customer_2103,customer2103@example.com,2023-06-20,Consumer,Mumbai,West Bengal,India
CUST02104,Customer_2104,customer2104@example.com,2023-03-03,Home Office,Ahmedabad,West Bengal,India
CUST02105,Customer_2105,customer2105@example.com,2022-11-26,Home Office,Mumbai,Gujarat,India
CUST02106,Customer_2106,customer2106@example.com,2022-01-18,Corporate,Nagpur,Telangana,India
CUST02107,Customer_2107,customer2107@example.com,2023-10-14,Home Office,Bangalore,Karnataka,India
CUST02108,Customer_2108,customer2108@example.com,2024-11-18,Home Office,Jaipur,Maharashtra,India
CUST02109,Customer_2109,customer2109@example.com,2023-10-16,Home Office,Chennai,Telangana,India
CUST02110,Customer_2110,customer2110@example.com,2023-01-23,Consumer,Nagpur,Delhi,India
CUST02111,Customer_2111,customer2111@example.com,2023-11-30,Home Office,Hyderabad,Rajasthan,India
CUST02112,Customer_2112,customer2112@example.com,2022-07-01,Corporate,Jaipur,Karnataka,India
CUST02113,Customer_2113,customer2113@example.com,2021-06-19,Home Office,Hyderabad,West Bengal,India
CUST02114,Customer_2114,customer2114@example.com,2023-05-20,Home Office,Delhi,West Bengal,India
CUST02115,Customer_2115,customer2115@example.com,2021-06-11,Home Office,Hyderabad,Tamil Nadu,India
CUST02116,Customer_2116,customer2116@example.com,2023-06-01,Home Office,Nagpur,Karnataka,India
CUST02117,Customer_2117,customer2117@example.com,2024-05-18,Home Office,Ahmedabad,Karnataka,India
CUST02118,Customer_2118,customer2118@example.com,2022-01-05,Consumer,Nagpur,Gujarat,India
CUST02119,Customer_2119,customer2119@example.com,2024-01-23,Corporate,Jaipur,West Bengal,India
CUST02120,Customer_2120,customer2120@example.com,2022-08-25,Consumer,Jaipur,Tamil Nadu,India
CUST02121,Customer_2121,customer2121@example.com,2022-10-20,Corporate,Pune,Gujarat,India
CUST02122,Customer_2122,customer2122@example.com,2021-07-30,Corporate,Pune,Karnataka,India
CUST02123,Customer_2123,customer2123@example.com,2021-06-13,Corporate,Hyderabad,Rajasthan,India
CUST02124,Customer_2124,customer2124@example.com,2022-11-03,Consumer,Ahmedabad,Karnataka,India
CUST02125,Customer_2125,customer2125@example.com,2024-09-15,Home Office,Kolkata,Gujarat,India
CUST02126,Customer_2126,customer2126@example.com,2022-08-29,Consumer,Jaipur,Maharashtra,India
CUST02127,Customer_2127,customer2127@example.com,2022-09-20,Consumer,Jaipur,Maharashtra,India
CUST02128,Customer_2128,customer2128@example.com,2023-07-03,Corporate,Kolkata,Maharashtra,India
CUST02129,Customer_2129,customer2129@example.com,2024-05-19,Consumer,Mumbai,Karnataka,India
CUST02130,Customer_2130,customer2130@example.com,2023-05-23,Home Office,Kolkata,Maharashtra,India
CUST02131,Customer_2131,customer2131@example.com,2021-12-08,Consumer,Pune,West Bengal,India
CUST02132,Customer_2132,customer2132@example.com,2024-11-13,Home Office,Ahmedabad,Maharashtra,India
CUST02133,Customer_2133,customer2133@example.com,2023-06-29,Home Office,Delhi,Delhi,India
CUST02134,Customer_2134,customer2134@example.com,2022-12-21,Corporate,Bangalore,Gujarat,India
CUST02135,Customer_2135,customer2135@example.com,2023-07-05,Consumer,Jaipur,West Bengal,India
CUST02136,Customer_2136,customer2136@example.com,2021-03-28,Corporate,Chennai,Maharashtra,India
CUST02137,Customer_2137,customer2137@example.com,2022-12-24,Home Office,Kolkata,Tamil Nadu,India
CUST02138,Customer_2138,customer2138@example.com,2024-06-13,Consumer,Chennai,Delhi,India
CUST02139,Customer_2139,customer2139@example.com,2023-06-10,Corporate,Kolkata,Maharashtra,India
CUST02140,Customer_2140,customer2140@example.com,2022-07-17,Corporate,Bangalore,Tamil Nadu,India
CUST02141,Customer_2141,customer2141@example.com,2024-08-02,Corporate,Jaipur,Gujarat,India
CUST02142,Customer_2142,customer2142@example.com,2021-04-28,Consumer,Delhi,Telangana,India
CUST02143,Customer_2143,customer2143@example.com,2021-06-03,Consumer,Mumbai,Karnataka,India
CUST02144,Customer_2144,customer2144@example.com,2024-10-06,Corporate,Nagpur,Rajasthan,India
CUST02145,Customer_2145,customer2145@example.com,2024-07-29,Consumer,Kolkata,Delhi,India
CUST02146,Customer_2146,customer2146@example.com,2023-04-12,Consumer,Hyderabad,West Bengal,India
CUST02147,Customer_2147,customer2147@example.com,2023-01-15,Corporate,Chennai,Telangana,India
CUST02148,Customer_2148,customer2148@example.com,2023-11-17,Consumer,Pune,Maharashtra,India
CUST02149,Customer_2149,customer2149@example.com,2024-10-23,Corporate,Nagpur,Telangana,India
CUST02150,Customer_2150,customer2150@example.com,2021-11-24,Consumer,Pune,Telangana,India
CUST02151,Customer_2151,customer2151@example.com,2021-03-05,Consumer,Kolkata,Tamil Nadu,India
CUST02152,Customer_2152,customer2152@example.com,2021-10-20,Consumer,Kolkata,West Bengal,India
CUST02153,Customer_2153,customer2153@example.com,2024-05-29,Home Office,Nagpur,Telangana,India
CUST02154,Customer_2154,customer2154@example.com,2024-10-20,Home Office,Jaipur,West Bengal,India
CUST02155,Customer_2155,customer2155@example.com,2023-06-17,Corporate,Kolkata,Telangana,India
CUST02156,Customer_2156,customer2156@example.com,2021-03-13,Home Office,Chennai,Maharashtra,India
CUST02157,Customer_2157,customer2157@example.com,2021-09-16,Corporate,Jaipur,Delhi,India
CUST02158,Customer_2158,customer2158@example.com,2021-05-18,Consumer,Delhi,Maharashtra,India
CUST02159,Customer_2159,customer2159@example.com,2022-04-29,Home Office,Nagpur,Maharashtra,India
CUST02160,Customer_2160,customer2160@example.com,2024-08-14,Corporate,Nagpur,Maharashtra,India
CUST02161,Customer_2161,customer2161@example.com,2023-01-21,Home Office,Chennai,Maharashtra,India
CUST02162,Customer_2162,customer2162@example.com,2023-01-12,Home Office,Jaipur,Telangana,India
CUST02163,Customer_2163,customer2163@example.com,2023-02-24,Corporate,Kolkata,Delhi,India
CUST02164,Customer_2164,customer2164@example.com,2024-03-07,Home Office,Delhi,Rajasthan,India
CUST02165,Customer_2165,customer2165@example.com,2021-03-08,Corporate,Delhi,Delhi,India
CUST02166,Customer_2166,customer2166@example.com,2024-05-24,Home Office,Ahmedabad,Maharashtra,India
CUST02167,Customer_2167,customer2167@example.com,2021-11-11,Consumer,Jaipur,Gujarat,India
CUST02168,Customer_2168,customer2168@example.com,2024-10-22,Consumer,Nagpur,Maharashtra,India
CUST02169,Customer_2169,customer2169@example.com,2023-07-11,Consumer,Bangalore,Karnataka,India
CUST02170,Customer_2170,customer2170@example.com,2023-01-30,Corporate,Kolkata,Telangana,India
CUST02171,Customer_2171,customer2171@example.com,2023-02-01,Corporate,Mumbai,Tamil Nadu,India
CUST02172,Customer_2172,customer2172@example.com,2023-06-29,Consumer,Jaipur,Gujarat,India
CUST02173,Customer_2173,customer2173@example.com,2021-06-07,Corporate,Ahmedabad,Delhi,India
CUST02174,Customer_2174,customer2174@example.com,2024-03-21,Home Office,Jaipur,Tamil Nadu,India
CUST02175,Customer_2175,customer2175@example.com,2021-10-09,Home Office,Mumbai,Karnataka,India
CUST02176,Customer_2176,customer2176@example.com,2023-12-21,Home Office,Chennai,Maharashtra,India
CUST02177,Customer_2177,customer2177@example.com,2023-01-22,Home Office,Delhi,Telangana,India
CUST02178,Customer_2178,customer2178@example.com,2023-03-27,Home Office,Bangalore,Maharashtra,India
CUST02179,Customer_2179,customer2179@example.com,2022-10-06,Corporate,Ahmedabad,Gujarat,India
CUST02180,Customer_2180,customer2180@example.com,2024-08-23,Corporate,Mumbai,Telangana,India
CUST02181,Customer_2181,customer2181@example.com,2022-07-25,Home Office,Hyderabad,Rajasthan,India
CUST02182,Customer_2182,customer2182@example.com,2022-05-27,Consumer,Mumbai,West Bengal,India
CUST02183,Customer_2183,customer2183@example.com,2021-08-21,Corporate,Ahmedabad,West Bengal,India
CUST02184,Customer_2184,customer2184@example.com,2021-02-23,Consumer,Chennai,Delhi,India
CUST02185,Customer_2185,customer2185@example.com,2022-01-17,Home Office,Chennai,Telangana,India
CUST02186,Customer_2186,customer2186@example.com,2023-10-20,Home Office,Nagpur,West Bengal,India
CUST02187,Customer_2187,customer2187@example.com,2023-11-27,Home Office,Ahmedabad,West Bengal,India
CUST02188,Customer_2188,customer2188@example.com,2023-03-04,Consumer,Kolkata,Karnataka,India
CUST02189,Customer_2189,customer2189@example.com,2024-02-25,Home Office,Nagpur,Maharashtra,India
CUST02190,Customer_2190,customer2190@example.com,2021-08-30,Consumer,Mumbai,Delhi,India
CUST02191,Customer_2191,customer2191@example.com,2022-06-21,Consumer,Mumbai,Karnataka,India
CUST02192,Customer_2192,customer2192@example.com,2022-06-18,Corporate,Pune,Karnataka,India
CUST02193,Customer_2193,customer2193@example.com,2024-12-12,Home Office,Delhi,West Bengal,India
CUST02194,Customer_2194,customer2194@example.com,2023-07-03,Home Office,Hyderabad,Delhi,India
CUST02195,Customer_2195,customer2195@example.com,2022-03-16,Corporate,Jaipur,Tamil Nadu,India
CUST02196,Customer_2196,customer2196@example.com,2024-06-07,Consumer,Delhi,Gujarat,India
CUST02197,Customer_2197,customer2197@example.com,2022-08-08,Home Office,Ahmedabad,Rajasthan,India
CUST02198,Customer_2198,customer2198@example.com,2024-11-22,Home Office,Ahmedabad,Gujarat,India
CUST02199,Customer_2199,customer2199@example.com,2023-10-03,Corporate,Hyderabad,Rajasthan,India
CUST02200,Customer_2200,customer2200@example.com,2022-02-14,Home Office,Hyderabad,Maharashtra,India
CUST02201,Customer_2201,customer2201@example.com,2021-09-09,Consumer,Delhi,Tamil Nadu,India
CUST02202,Customer_2202,customer2202@example.com,2021-10-05,Home Office,Jaipur,Telangana,India
CUST02203,Customer_2203,customer2203@example.com,2021-06-01,Home Office,Chennai,Delhi,India
CUST02204,Customer_2204,customer2204@example.com,2023-07-15,Corporate,Kolkata,Delhi,India
CUST02205,Customer_2205,customer2205@example.com,2021-12-20,Home Office,Nagpur,Maharashtra,India
CUST02206,Customer_2206,customer2206@example.com,2024-12-31,Corporate,Chennai,Tamil Nadu,India
CUST02207,Customer_2207,customer2207@example.com,2023-07-01,Consumer,Bangalore,Telangana,India
CUST02208,Customer_2208,customer2208@example.com,2021-06-29,Corporate,Delhi,Telangana,India
CUST02209,Customer_2209,customer2209@example.com,2024-10-28,Corporate,Ahmedabad,Maharashtra,India
CUST02210,Customer_2210,customer2210@example.com,2022-10-17,Corporate,Nagpur,West Bengal,India
CUST02211,Customer_2211,customer2211@example.com,2024-09-29,Home Office,Hyderabad,Rajasthan,India
CUST02212,Customer_2212,customer2212@example.com,2022-12-13,Corporate,Delhi,Telangana,India
CUST02213,Customer_2213,customer2213@example.com,2024-12-24,Corporate,Bangalore,Rajasthan,India
CUST02214,Customer_2214,customer2214@example.com,2021-05-13,Corporate,Delhi,Gujarat,India
CUST02215,Customer_2215,customer2215@example.com,2024-02-01,Home Office,Jaipur,Karnataka,India
CUST02216,Customer_2216,customer2216@example.com,2024-01-16,Home Office,Nagpur,Delhi,India
CUST02217,Customer_2217,customer2217@example.com,2022-08-18,Consumer,Hyderabad,Delhi,India
CUST02218,Customer_2218,customer2218@example.com,2022-09-07,Corporate,Chennai,Gujarat,India
CUST02219,Customer_2219,customer2219@example.com,2021-11-19,Home Office,Bangalore,Karnataka,India
CUST02220,Customer_2220,customer2220@example.com,2024-12-28,Consumer,Bangalore,West Bengal,India
CUST02221,Customer_2221,customer2221@example.com,2024-12-24,Corporate,Jaipur,Telangana,India
CUST02222,Customer_2222,customer2222@example.com,2024-12-05,Corporate,Nagpur,Rajasthan,India
CUST02223,Customer_2223,customer2223@example.com,2024-07-30,Corporate,Pune,West Bengal,India
CUST02224,Customer_2224,customer2224@example.com,2021-12-23,Consumer,Ahmedabad,Tamil Nadu,India
CUST02225,Customer_2225,customer2225@example.com,2023-01-11,Home Office,Chennai,Maharashtra,India
CUST02226,Customer_2226,customer2226@example.com,2023-11-08,Consumer,Delhi,Delhi,India
CUST02227,Customer_2227,customer2227@example.com,2022-04-05,Consumer,Hyderabad,West Bengal,India
CUST02228,Customer_2228,customer2228@example.com,2021-09-06,Home Office,Pune,Rajasthan,India
CUST02229,Customer_2229,customer2229@example.com,2022-02-16,Consumer,Ahmedabad,West Bengal,India
CUST02230,Customer_2230,customer2230@example.com,2021-10-12,Consumer,Delhi,Rajasthan,India
CUST02231,Customer_2231,customer2231@example.com,2022-04-30,Consumer,Jaipur,Delhi,India
CUST02232,Customer_2232,customer2232@example.com,2023-10-09,Home Office,Ahmedabad,Rajasthan,India
CUST02233,Customer_2233,customer2233@example.com,2021-02-23,Consumer,Kolkata,Rajasthan,India
CUST02234,Customer_2234,customer2234@example.com,2023-01-10,Consumer,Delhi,West Bengal,India
CUST02235,Customer_2235,customer2235@example.com,2024-02-09,Home Office,Ahmedabad,Karnataka,India
CUST02236,Customer_2236,customer2236@example.com,2024-03-18,Corporate,Chennai,Telangana,India
CUST02237,Customer_2237,customer2237@example.com,2023-01-26,Home Office,Delhi,West Bengal,India
CUST02238,Customer_2238,customer2238@example.com,2023-08-16,Corporate,Nagpur,Telangana,India
CUST02239,Customer_2239,customer2239@example.com,2024-02-04,Consumer,Delhi,West Bengal,India
CUST02240,Customer_2240,customer2240@example.com,2021-09-23,Corporate,Chennai,Tamil Nadu,India
CUST02241,Customer_2241,customer2241@example.com,2024-06-07,Home Office,Nagpur,Maharashtra,India
CUST02242,Customer_2242,customer2242@example.com,2021-06-26,Home Office,Bangalore,Delhi,India
CUST02243,Customer_2243,customer2243@example.com,2021-05-15,Home Office,Bangalore,West Bengal,India
CUST02244,Customer_2244,customer2244@example.com,2022-09-26,Consumer,Ahmedabad,Karnataka,India
CUST02245,Customer_2245,customer2245@example.com,2023-03-27,Corporate,Jaipur,Rajasthan,India
CUST02246,Customer_2246,customer2246@example.com,2023-09-08,Corporate,Nagpur,West Bengal,India
CUST02247,Customer_2247,customer2247@example.com,2023-12-13,Home Office,Ahmedabad,Karnataka,India
CUST02248,Customer_2248,customer2248@example.com,2023-04-22,Home Office,Pune,Karnataka,India
CUST02249,Customer_2249,customer2249@example.com,2023-04-19,Home Office,Bangalore,Karnataka,India
CUST02250,Customer_2250,customer2250@example.com,2024-03-23,Home Office,Jaipur,West Bengal,India
CUST02251,Customer_2251,customer2251@example.com,2021-06-01,Home Office,Pune,West Bengal,India
CUST02252,Customer_2252,customer2252@example.com,2021-09-14,Consumer,Jaipur,West Bengal,India
CUST02253,Customer_2253,customer2253@example.com,2022-10-12,Corporate,Chennai,Rajasthan,India
CUST02254,Customer_2254,customer2254@example.com,2024-08-08,Consumer,Ahmedabad,Maharashtra,India
CUST02255,Customer_2255,customer2255@example.com,2021-06-01,Home Office,Ahmedabad,Telangana,India
CUST02256,Customer_2256,customer2256@example.com,2023-07-11,Consumer,Mumbai,Rajasthan,India
CUST02257,Customer_2257,customer2257@example.com,2023-08-13,Home Office,Kolkata,West Bengal,India
CUST02258,Customer_2258,customer2258@example.com,2024-10-24,Consumer,Jaipur,Delhi,India
CUST02259,Customer_2259,customer2259@example.com,2023-11-26,Home Office,Hyderabad,West Bengal,India
CUST02260,Customer_2260,customer2260@example.com,2022-12-07,Corporate,Chennai,Tamil Nadu,India
CUST02261,Customer_2261,customer2261@example.com,2021-09-20,Home Office,Jaipur,Karnataka,India
CUST02262,Customer_2262,customer2262@example.com,2024-02-04,Home Office,Ahmedabad,Karnataka,India
CUST02263,Customer_2263,customer2263@example.com,2024-08-03,Home Office,Mumbai,Maharashtra,India
CUST02264,Customer_2264,customer2264@example.com,2024-04-18,Corporate,Nagpur,Rajasthan,India
CUST02265,Customer_2265,customer2265@example.com,2022-01-08,Consumer,Ahmedabad,Gujarat,India
CUST02266,Customer_2266,customer2266@example.com,2021-09-22,Home Office,Kolkata,Telangana,India
CUST02267,Customer_2267,customer2267@example.com,2023-06-06,Home Office,Hyderabad,Tamil Nadu,India
CUST02268,Customer_2268,customer2268@example.com,2023-10-27,Home Office,Hyderabad,Delhi,India
